Date,Disaster_Type,Temperature,Wind_Speed,Rainfall,Population_Density,Infrastructure_Quality,Impact
2018-01-25,Earthquake,28.145358397450337,141.9160133838933,701.0816904217533,1851,High,9230998.308638824
2011-02-05,Tornado,40.17541184940896,178.22263648410666,355.035872783783,201,Low,6956383.515991894
2012-07-06,Earthquake,19.820387541355355,48.48304957279789,227.9268984334121,2319,Medium,2551696.5587519896
2018-08-06,Earthquake,15.749149863511487,66.7946678865016,716.8124183692979,128,Medium,1931497.0052695964
2017-06-06,Wildfire,28.47116303790378,203.6289639814511,689.2514273999652,1273,High,2380639.867905679
2010-05-28,Hurricane,22.124356702567724,237.0568011266315,131.2319576611304,1835,Medium,2709282.5029366226
2018-10-18,Earthquake,16.488431200165124,38.30352310499356,20.76881468313676,2196,High,2378816.564206615
2011-09-26,Flood,36.73794860542887,126.92414085377845,71.98844507969655,2074,High,6619213.827204722
2021-01-11,Tornado,18.347789998717424,57.47318192119878,229.23791884305365,2310,Low,1247741.7555093127
2014-07-21,Flood,33.249585000233154,19.7179262469707,777.8078413933686,2799,Low,3934849.048108811
2018-02-18,Wildfire,23.431492505006673,84.74831784090317,446.81292252866,1886,Medium,6288030.372406628
2015-05-16,Flood,20.20488151065066,40.20346817013212,298.60938562341505,1447,Medium,2979513.7420350155
2017-12-05,Flood,26.392545687579524,178.93360299139033,710.972875690197,1125,High,746216.4085464145
2013-04-27,Flood,39.043373286688606,135.76272634950388,362.5090651827997,1697,Low,910056.8361750861
2018-03-22,Flood,26.76280730713718,40.239445392626166,252.1909027208169,2232,Low,1347071.0854163948
2019-12-06,Earthquake,37.52308947633167,7.2641891593510195,752.9756229965259,460,Low,8374845.946194736
2011-10-26,Flood,18.76458890397452,202.9984770109321,679.6141329541424,2058,Low,6612848.705489201
2012-03-03,Tornado,38.183142589952375,48.167629510240644,674.9347003355527,1543,High,738771.8698666834
2020-03-22,Tornado,22.107999747199457,153.52307734408765,409.82779444017046,1185,Medium,3971581.9035990564
2014-09-05,Tornado,35.32179389666618,87.54586870380267,631.550719052364,1598,Medium,2857993.21118595
2014-06-25,Earthquake,31.97344664522989,148.4440548871837,143.4826874116415,834,Medium,5822597.105125122
2015-09-17,Tornado,42.87434151635062,82.33513861066939,458.57836604499494,1117,High,5275778.901755903
2018-08-23,Flood,26.61967553925942,26.30019236960227,787.0767382780366,1470,Low,4863127.831360178
2012-12-08,Tornado,16.984955665033212,59.622752096649634,232.76674441436933,2059,Medium,3213672.46668887
2020-04-07,Wildfire,15.574664566537587,51.07434878737352,635.4818633981401,1658,High,1464217.7432355084
2015-10-26,Tornado,39.8057568291826,109.86474134771274,392.3827257664538,2358,Medium,7449526.190439116
2018-11-18,Earthquake,30.742069129842967,166.27952693940856,31.844546577669863,792,High,8810582.01154228
2011-03-14,Wildfire,38.25732155504848,69.6324883618576,610.415518252534,2642,Low,9447094.00140489
2022-07-12,Earthquake,22.032768000345442,7.957134148651398,134.85531551369024,2485,Medium,680327.8090744466
2019-04-12,Flood,25.35251236539701,132.13965424486543,505.17885370620013,2113,Low,7425096.244729941
2022-11-08,Tornado,15.903116166339569,153.41107489294816,68.53135523757831,2070,Medium,7292384.248128928
2018-10-14,Hurricane,43.844769737223366,240.90327103044336,757.4939179967719,711,High,9476385.180041334
2010-04-02,Tornado,35.0360372010244,149.42034675784546,233.3791097442887,1877,High,2603854.4855278777
2014-04-25,Tornado,42.996152632779186,120.43727704764476,181.17175334191592,2199,Low,7447572.479122048
2012-03-08,Hurricane,22.96489222287217,145.48339834493743,103.30912325306744,1000,Low,640800.2587881972
2013-03-07,Tornado,33.34390833676983,232.3356543161966,756.8017546712382,74,Medium,6349332.635540029
2022-11-23,Wildfire,35.354999048779135,207.95264567240332,569.5229939530441,1666,Low,3573393.4581165793
2016-09-25,Hurricane,24.526491007727653,84.12978967413297,593.3287109744709,67,Low,7712203.451520004
2016-11-14,Flood,40.4432770504689,63.12731909599863,399.52364910419567,619,Low,8646712.435710395
2022-07-26,Flood,43.414843887007436,69.34523502968804,379.7822282163867,1066,Low,3711728.3179534106
2015-09-26,Tornado,41.54565353088013,128.5831547302272,88.0169943931813,1405,High,5303302.317723076
2017-09-29,Hurricane,37.17200927818118,187.29211555100156,447.8728764671934,1642,Medium,1262300.217399639
2014-07-25,Wildfire,23.32394039174862,128.28870575982572,197.53319608703234,880,Low,4227378.955712418
2010-05-24,Flood,23.44848126316895,21.610116977887586,781.7162662403247,1085,Low,3671923.8932657754
2012-06-09,Tornado,43.90080961338114,182.2772716077953,637.2647520121179,1982,High,1912922.2518667255
2015-10-01,Flood,15.30853487807076,202.4626815243837,330.3936481543101,2260,High,8955338.385191081
2017-06-19,Flood,36.481499197264334,75.92697695433131,121.07300695322643,1356,Medium,1566069.5965975863
2012-10-30,Tornado,36.187384876657866,167.71080612442086,628.2653529110272,1802,High,6393819.639548853
2021-02-19,Hurricane,33.680686228493926,109.51501575832637,97.64301366505279,921,High,8912412.170450889
2014-08-23,Hurricane,44.70326538260598,222.8342421532235,151.4670027976564,884,High,9128488.940645933
2010-05-03,Earthquake,24.356383072911758,212.08026174938126,169.21641419538193,906,Medium,7953073.028421627
2013-07-28,Flood,25.199155913797448,133.73083958586236,445.5125106184755,1019,Medium,1843797.2253543485
2018-10-02,Wildfire,17.368182088396665,174.41885872433065,629.6453231922931,642,Medium,8192570.95121731
2017-01-03,Earthquake,28.283944096312123,221.42067675041548,251.45190297975378,304,High,2837991.6429146836
2020-02-14,Wildfire,22.831455787045442,126.4506674691775,67.73585142023153,2164,Low,9231740.471581839
2014-01-20,Earthquake,25.301601065329326,81.74643141976138,371.63077081953537,2711,Low,7119958.14609611
2022-11-07,Hurricane,40.03715370766883,189.64820378784742,598.4881929279484,652,Medium,7874148.853987976
2011-01-11,Flood,43.06453540582487,58.916232422249486,177.33107446991062,1115,High,941821.2896691785
2015-01-07,Tornado,20.571992160155567,100.1901312614803,175.9396384314994,1861,Low,5869374.62309109
2017-12-31,Wildfire,26.175267946603974,217.10317309116445,757.7816218773687,1889,Medium,8229307.056296928
2010-05-31,Earthquake,42.85891686346182,182.48347336598218,763.3229816953423,1859,Low,8629744.492447743
2013-09-04,Flood,16.85425382067668,103.93369628563731,792.3725856492612,2481,Low,383453.87686305103
2018-07-02,Hurricane,17.770815843341357,57.612403090047565,646.127681259824,1307,Medium,9397676.40229568
2017-07-22,Hurricane,19.88372967618688,92.21225575389795,150.54733533435643,1015,Low,529053.4596945492
2022-08-31,Wildfire,32.85638502380624,74.60551656072109,169.58521663940908,1787,Low,6183734.928781014
2016-06-16,Hurricane,19.514168130179925,48.14187554624421,272.1801932179136,534,High,6964536.5233915895
2020-03-15,Wildfire,44.042291443522004,187.1165638235859,254.5060250667927,88,High,1162718.3825623072
2019-03-15,Tornado,28.401435817755612,66.75712227829203,765.2221992624072,60,High,575317.4695310076
2014-12-19,Wildfire,30.045538810504993,116.27103019110214,631.2591863053549,673,Medium,7870630.329062219
2012-07-08,Tornado,22.399758474162194,99.53556447484672,579.2070337292431,458,High,3908239.185494596
2012-02-02,Flood,29.128807573042003,245.60895776572954,148.77057924650546,2205,Low,1160413.9016197242
2021-10-27,Tornado,34.857408979110346,100.81759981631403,727.6204474898636,2077,Medium,7650411.382237656
2018-09-10,Tornado,37.53531410862128,24.595708285204925,662.296303604939,1167,High,8506714.394421844
2017-03-30,Flood,37.61604248129739,27.007309380160585,130.91347306233897,2181,Low,5915123.288512193
2019-09-21,Hurricane,32.33673338082265,149.73466173150086,696.936265568778,2155,Low,1696244.4035029914
2020-09-24,Tornado,42.13079324981572,151.84407017587506,217.79802909637704,2935,Low,250702.467765759
2015-05-30,Wildfire,39.52223541918328,107.59595266825046,64.69579666568484,654,Medium,7037944.564889245
2022-11-22,Hurricane,37.71144344095876,110.80170461644727,525.4578452113681,1018,High,5546382.780770636
2020-01-08,Earthquake,16.66816565041382,18.213482796013448,523.0437275074645,214,Medium,6542891.703028787
2012-03-18,Flood,15.20633886658948,131.55389504536925,75.94560765249447,486,Low,8150528.234975997
2015-11-27,Tornado,21.37341831586419,128.66117146818618,255.0814471492659,2824,Low,4398854.992230424
2010-01-24,Tornado,34.90570781740357,41.63958304645141,794.2515698044309,1729,Medium,1332703.1414528422
2013-09-16,Tornado,27.335924666476373,30.440649597177256,542.7413336069895,1859,Medium,9405834.525369182
2017-06-26,Tornado,27.07218777897935,35.275260196875166,584.0601332826633,2500,High,5498095.059743887
2012-11-21,Earthquake,41.53760664688841,29.75192039035834,170.33382848344453,1459,Medium,6191411.778976548
2022-06-23,Earthquake,41.86688544395516,154.37850790650614,63.025656803131454,2027,Medium,9340773.152562337
2012-02-08,Wildfire,42.275257921607576,53.13824983871506,221.52135179275012,1211,High,9322678.197471604
2018-05-23,Tornado,24.416342295450818,66.60038728592855,199.11870815455356,2813,Low,5763736.606608919
2015-10-16,Tornado,35.73167438217786,47.525175317102736,187.63528059844248,863,High,3046353.104742118
2010-11-27,Wildfire,23.14899543823109,239.66964958988325,154.20345750963165,2819,High,9971424.976726118
2012-04-14,Earthquake,20.718294992233496,214.38127847219968,459.80455252432347,2628,Medium,6840089.190540006
2017-10-13,Wildfire,20.538973720421076,61.47123515112261,262.4827806734574,1879,Medium,4143523.10123136
2015-11-10,Flood,25.26322862590782,85.25374201092087,656.2760120380243,342,Low,5642384.348250538
2015-11-26,Flood,27.89872859339465,56.4237463647243,147.1579342779072,1548,Low,4216757.097653493
2011-04-16,Flood,39.92847513165205,125.50961006790182,371.7016566948356,511,Medium,8894221.00773681
2013-08-09,Wildfire,18.596732804181364,9.80458045619213,10.926269140863987,2739,Medium,4876743.811170886
2021-12-16,Hurricane,37.04777542184682,169.48516217971496,385.34585796415365,2141,Low,8252930.922214347
2018-10-13,Tornado,30.94364742567916,133.1737467053222,44.67057670117951,1156,High,8417745.34844774
2016-08-16,Earthquake,23.638360280279777,225.1665374337703,782.1788094981149,2989,Medium,8260890.143578959
2017-08-14,Tornado,29.784587535984738,45.276207660461466,632.4737029203303,2733,Medium,7249667.263509177
2022-04-26,Flood,23.99826209331068,202.00676528497726,392.0891813091643,2636,Medium,8563289.396395061
2019-01-12,Wildfire,32.88245865714918,199.03044854434535,69.26988654348021,2959,High,3933572.8382673953
2021-11-13,Wildfire,28.015317685657326,36.1593913581373,473.9563526323314,2616,High,1235165.7408054075
2012-01-10,Flood,19.93216587236636,102.64700991531126,607.011000561502,1484,High,8440296.623287894
2020-01-16,Wildfire,18.4974922366709,46.68739708040664,152.57380240379624,760,High,5031867.315304718
2016-10-02,Earthquake,31.400870462163905,67.40652261209948,454.56667262999264,1697,Medium,1361022.722025725
2014-01-21,Earthquake,42.0723909985831,69.49531283348337,651.3687187062944,138,High,1241593.9696018787
2016-11-13,Earthquake,25.318730596730568,141.2779165363143,614.5982221170531,1713,High,1676499.7006979377
2012-06-19,Wildfire,36.9900032166787,105.79567828131405,642.3936142937223,1091,Low,7534635.270704348
2017-06-19,Flood,34.759840648193006,237.19453698154481,703.4587398957758,2770,Low,7137481.067316183
2014-03-06,Earthquake,42.946647429284425,35.960684777016255,750.1456817275762,2961,Low,2117804.933830344
2018-12-19,Earthquake,39.629430518974225,243.5545730382987,324.41692416282876,2987,Medium,8484541.839286972
2021-09-07,Tornado,31.99815776716389,61.50646685249467,455.01528201830183,1983,High,2884818.4757296243
2011-10-18,Hurricane,34.71091494702322,194.35411441355402,632.5276208364887,471,Medium,7950557.27481798
2017-09-15,Flood,41.951593997521044,88.04763191234125,557.7118511566265,925,Medium,4939178.486575925
2018-11-17,Earthquake,26.985563537608044,40.05494187724191,796.416182611503,2799,Low,7342331.957131804
2011-07-27,Hurricane,24.80384117573332,215.18285038532878,10.942120883715312,387,Medium,3875737.8644283023
2012-06-27,Earthquake,15.32433250905589,80.67092031293349,284.10657225263253,315,Low,3536691.911238282
2010-06-27,Flood,39.79653222574393,166.41957403557635,224.82234101616197,2900,High,8429460.02969739
2012-08-25,Hurricane,39.02942101210095,143.7787028462235,209.85268013242768,1428,Medium,449492.31968928955
2012-07-14,Tornado,18.13363554300454,120.5802958007642,178.02382599910862,2457,Medium,9749895.777849322
2014-03-20,Wildfire,32.305721433981006,126.47577079889207,567.2990726521832,1864,High,6516977.626827197
2017-07-31,Wildfire,28.919450945006623,184.39828895261044,67.80757862025749,2314,Low,4381585.543174476
2020-01-07,Earthquake,18.561272865273345,26.50436396024294,593.2870671546707,370,Low,6317739.858389209
2021-08-06,Tornado,44.417046811821706,168.70426217968676,554.7406736130188,899,Medium,1315135.3699439298
2016-03-08,Wildfire,21.440876623900664,224.47396484265178,200.6433060007171,768,Low,5189119.307406121
2012-04-05,Earthquake,17.017025402716833,19.158108269866716,202.267026532129,1041,High,9852445.681063997
2015-12-03,Earthquake,32.845421385057286,39.46006811224835,503.0884682756017,1858,High,2429167.4346823976
2015-05-19,Flood,37.16600031399098,180.5748244919977,609.7368843869423,766,Low,7250553.18045986
2020-09-09,Tornado,15.973303381415608,112.13400381993131,701.1884904698924,1034,Medium,4406216.620733837
2019-05-02,Wildfire,34.761529161810664,103.86941209935365,681.7116510835806,1989,Low,6559335.67003074
2012-01-18,Flood,30.968756278543633,38.55682546333779,771.9063953310825,945,Low,2128383.564048577
2012-05-16,Flood,18.097950266251452,129.1586599758581,465.10791626920894,1226,Medium,4757603.327914264
2010-09-11,Earthquake,20.17571630839086,36.00360124311243,726.9244490722878,1826,Medium,9802917.867206823
2020-06-28,Flood,32.03922891948241,121.7720117960824,646.8106186083286,2384,High,2033342.795058495
2019-09-23,Earthquake,23.89072840539865,192.08574824560588,715.7340994512109,2854,Low,6400805.775702695
2014-11-28,Flood,43.14947185953948,68.27476768235506,9.301281028293307,1509,Medium,5798417.712791274
2021-11-16,Hurricane,39.56220688452152,122.7926112040332,772.7223934926487,1665,Medium,5694010.704274992
2014-07-13,Tornado,44.50701619540989,248.04391250222474,378.82413027718263,2593,Medium,6189720.567551009
2019-10-30,Earthquake,22.790125168512418,173.22935372173913,638.5463916598743,1222,Medium,5072155.939513458
2012-11-18,Flood,44.09170898393931,211.13240896977365,101.76329547022469,591,High,267614.42755081423
2022-01-08,Tornado,27.937016093746735,106.6376636073337,316.75287665117924,684,High,9010958.433484867
2014-07-19,Hurricane,25.42556385941264,193.12592616583456,217.16853041679275,1399,Medium,8287090.392091906
2013-10-18,Hurricane,16.5104858090806,14.92474737062385,233.3270164007496,747,Medium,1824260.0411191012
2022-04-08,Tornado,16.582957735788078,35.11323972285002,98.60449596070539,2002,High,4191404.4560508034
2016-01-12,Earthquake,35.76033767839964,54.75229526541522,644.6110660344056,2172,Medium,7728434.908866323
2019-02-09,Hurricane,28.737869833020838,103.47822153072879,7.393851664862527,1654,High,9802616.922334116
2018-12-22,Wildfire,21.795648781083173,212.20749518981197,250.004365588162,547,Low,9516256.759773687
2022-01-20,Flood,33.41910918975698,89.83518244304297,139.52843457313202,771,High,9003656.076794125
2022-08-03,Earthquake,22.585743547503334,165.3821924112884,471.2311524866724,1824,Low,1667901.5832614824
2010-01-02,Tornado,32.32895263033268,178.78200222685342,203.40192209163507,1413,Low,9153303.549489148
2019-09-08,Hurricane,25.776262409480708,148.61467675164366,207.19876362247973,357,Low,8796604.638215685
2022-06-15,Flood,39.70656679835457,92.52428220168338,390.670515196255,2801,Medium,3831804.1205472564
2013-05-01,Flood,39.62088482300338,146.37806871981834,522.1512314727406,933,Medium,4005773.685908994
2014-09-19,Wildfire,29.320511943672038,88.85507023348782,97.0437636521309,1314,High,4653098.327356092
2010-06-20,Wildfire,25.52457328005047,25.54906594524296,140.40916197239693,302,Medium,6596138.746567528
2010-03-10,Hurricane,25.87679389677284,248.23697465557353,197.7397956756141,985,Low,2682272.598231856
2014-10-31,Flood,39.171435770046536,36.15970113996517,778.9985712943684,1293,Medium,327189.45145545236
2022-05-14,Wildfire,24.84538448392836,22.725354039834052,317.7219999543363,2494,Low,1498172.2935126983
2013-02-10,Tornado,21.27178121120538,220.2400335557532,479.19207250482117,1802,Low,4457147.48501006
2021-09-25,Tornado,17.540650256259205,78.9494919187593,193.2342501727823,1787,Medium,2891825.437319398
2014-04-29,Tornado,29.00079362653225,164.32275864800937,392.36762012599036,1102,High,7668713.954257705
2015-08-11,Wildfire,29.463962967595258,85.60640376724704,59.295339508766446,543,Low,1156231.6984377867
2016-01-19,Earthquake,40.227261312087215,100.90629634464543,27.79371673786155,1008,Medium,9182905.732992558
2018-07-09,Earthquake,21.637160893381918,69.21767814411514,374.98682145716816,2071,High,8963739.08144472
2017-04-12,Flood,26.429738210051998,89.0457814192875,318.9274300147297,1797,Low,9096692.487639552
2013-12-17,Tornado,39.25217216681072,105.62159814370307,109.50425575346215,1227,Low,7422138.986172934
2017-07-07,Hurricane,39.70870832246921,181.501936927624,550.081143136587,1041,High,1159299.7176876331
2011-07-14,Wildfire,26.538332279363047,130.32636758752398,794.3227927194116,2199,High,4437561.956558711
2020-06-21,Flood,28.773720698600428,236.17347820345935,316.51745695737,2924,High,1400913.180874091
2016-03-25,Earthquake,24.098576725478488,15.260696490499999,499.64690873391555,2274,High,9878222.008334719
2020-06-17,Flood,42.976646352579365,128.2517390448469,770.3807538915886,976,High,3397080.3916468658
2017-05-20,Tornado,18.559312972247408,148.13507326377095,665.2279779575002,2329,High,5894772.364711614
2016-05-19,Wildfire,43.0124826900441,230.4482615881971,370.8417786421486,2109,Medium,7815991.237017795
2020-02-27,Flood,35.5159935550603,17.04383828724976,589.9915875679355,1259,High,9214099.23383389
2014-05-10,Flood,30.947164580601935,145.50739830912792,102.50803220041922,2858,Medium,7579922.485829464
2019-07-01,Wildfire,15.979771823534875,214.13933248934947,409.6830843710394,981,Low,6777587.409785752
2012-03-12,Tornado,29.26788575466025,64.27229338921296,223.24822174394922,2363,Medium,4713219.642177698
2022-12-30,Hurricane,27.23244315008197,219.69162538836468,128.9309503169289,1975,Low,6093461.324130188
2021-01-04,Wildfire,19.83656435925368,9.665635272201497,341.0247250036279,1208,Medium,1032221.7076430152
2012-04-04,Flood,34.692288105019706,184.45138413776377,104.81164354689155,806,Low,8850833.1654165
2013-02-10,Earthquake,44.13452722104857,233.61273918632,559.1880865395884,1104,High,5483395.357514866
2010-11-20,Earthquake,31.865664331935754,166.01342710181524,364.9920352426684,505,Medium,497336.9993059327
2018-08-10,Hurricane,36.442598293318376,112.56216477520975,424.91570605173104,308,High,9207031.044032985
2019-10-24,Wildfire,17.053513576980503,15.995849035815917,117.1007509345256,480,High,4944089.540985
2021-10-21,Flood,27.530009874509844,230.42788426404405,111.81732887479558,2566,Low,8699032.501453917
2018-04-04,Flood,18.490754554934878,120.22257455943583,466.73234820809927,2014,Medium,8583190.746633034
2020-06-18,Tornado,33.383875066095314,12.104202362307262,788.007798263557,2023,Low,8175940.715825437
2015-01-17,Earthquake,43.15446474642464,174.00616247554666,77.0004665901805,696,Low,707889.8910240252
2018-05-23,Wildfire,34.85333197414916,123.05012712618326,228.585142852625,496,Medium,2545959.7896996676
2018-10-05,Earthquake,17.304091449432647,35.464602773390624,695.56729323031,2880,Medium,8767923.937407764
2015-04-29,Wildfire,25.639986149552485,57.496593281013595,57.81760980418955,1162,High,9000011.454915728
2016-11-10,Hurricane,31.519901383225545,20.80021671168234,700.7085770935611,244,High,4634881.73745118
2012-07-15,Earthquake,27.096232683997567,145.7019172286005,419.4287866998009,1487,High,4456410.529776602
2012-09-27,Tornado,40.00932031425517,157.39722241674227,326.6134191411407,1195,High,1833892.2754728827
2012-02-08,Hurricane,39.440130141299676,128.90686309708389,247.74445148116467,2559,Medium,9687266.808042398
2019-07-24,Flood,33.35493060309665,205.19002258564066,237.6937265022735,1189,Low,2210070.9060545275
2013-07-09,Wildfire,26.20373835398116,215.94716122046333,244.64206595958302,245,High,1990274.165072579
2017-09-19,Flood,22.660091212897324,155.82797718736603,707.8424647681567,2133,Medium,6641216.8044768255
2013-04-11,Hurricane,18.17622954639388,8.125337528320484,579.0361841398284,2164,Medium,2504158.599704432
2014-11-10,Wildfire,25.64693050459662,175.33126565819524,535.7784062649205,694,High,9393838.949042458
2016-07-12,Wildfire,27.395175516231586,107.40980814548614,638.9993191616006,1084,Low,207979.25364616874
2021-01-02,Tornado,35.27468775312221,143.56158339046482,205.691730403316,1803,Low,156957.29700068297
2014-04-17,Flood,34.744794728927204,164.02474749462667,494.4342496654046,371,Low,5098280.334212435
2022-08-20,Flood,17.103244189237707,90.8079705101338,368.05299116636075,1741,Medium,4931818.353143373
2010-11-12,Earthquake,26.857779462934733,229.6891337670896,625.9533081601547,2337,High,1717303.8168190138
2022-06-01,Flood,20.453366016520857,37.8238423536964,247.40488837862839,1066,Medium,4995743.673405816
2010-05-06,Earthquake,19.70438115950417,169.52039278385416,514.5428934959166,699,Medium,4175444.9411828658
2011-04-21,Earthquake,39.81906449211738,6.068097089362205,705.7699294538508,2659,Low,8914262.300889451
2016-08-12,Earthquake,16.257456501487727,231.5395208242693,321.72038095594297,1752,Medium,191613.81014793838
2012-06-15,Wildfire,27.57548627706364,32.563512643332416,53.29766989396916,2262,Medium,9765071.069826227
2010-03-09,Earthquake,20.046109672995545,28.246636386155785,412.8406578734342,880,Low,6281488.36652884
2012-01-17,Flood,41.37990647035422,86.58687009779983,276.77799024562074,238,Low,1603250.1118882287
2016-09-08,Earthquake,31.711215398251053,96.52374007957475,537.7803044377399,1560,High,562924.1367305457
2016-05-31,Flood,21.94141909130544,57.50351771910526,760.8263397988849,141,High,5427246.019736395
2019-10-18,Earthquake,30.07281861499129,148.35480692714555,388.4866543974776,1961,High,2425412.643121019
2020-07-13,Wildfire,36.944590791093475,113.51395402028108,372.95218412442705,2386,Low,3081538.8163124667
2021-01-02,Tornado,43.743540267583015,13.373019315066417,523.6678401531682,1630,Medium,2526808.4318616847
2019-05-04,Hurricane,21.613380127362568,83.31475525254865,82.79800287485415,1458,High,6536705.904367857
2014-07-20,Flood,41.58545316388035,203.55606382542678,202.80495114001172,224,High,5579936.724949722
2016-05-25,Earthquake,43.02912342502471,173.9768760411578,735.1834604003188,1746,High,871946.7928659339
2015-11-12,Flood,42.49261633596198,182.5933591270707,535.954090691013,523,Low,5312612.678434236
2018-06-21,Flood,34.062430705857295,176.03864640046328,10.755235186733003,1984,High,7932778.679076669
2012-05-03,Tornado,33.89461963304123,81.18839023884316,163.70037804721588,319,High,903826.4491212107
2016-03-28,Hurricane,27.096318995514682,29.41766090881009,546.2698128231192,2094,Medium,8908415.864681158
2012-01-09,Tornado,37.57193646911364,71.75446008810852,611.5193620500594,2504,Low,5825235.829532518
2015-01-09,Wildfire,30.938820550527957,208.78739854536403,671.8876581392335,743,Medium,9511182.245776135
2017-06-25,Hurricane,35.32314213684883,245.21534545685242,233.7414427056359,425,High,1566598.0554515189
2012-07-29,Hurricane,27.853737115463865,125.99251861168253,744.8228770220501,1465,Low,9936293.49359782
2019-11-03,Tornado,36.94489392129417,7.376586956145344,442.3575148623139,2279,Medium,6478301.3730998
2010-07-26,Flood,39.73414552813647,39.31097897288611,557.2312179103143,2133,Medium,5718192.574862522
2010-09-26,Tornado,19.393087698084486,83.90974095248511,477.39109022392637,1285,Medium,5201268.278709645
2011-10-07,Tornado,39.987891467226845,146.7534104052727,98.19204373969637,2021,High,334178.2936732962
2015-03-23,Flood,31.208895953709217,23.397943222301922,770.4917275079039,183,High,9402427.996340822
2017-01-01,Flood,40.33997727270673,236.122538183921,98.30046391532213,2962,High,6475545.281256563
2018-02-07,Hurricane,27.939051190230437,94.44549995467818,203.90556512894688,973,High,1007102.1965429832
2012-07-26,Hurricane,26.37121456149105,228.58313339158164,650.9023041783842,739,Low,307426.4859157965
2011-08-11,Flood,42.45182197551667,196.22784167547033,494.87756920088117,1751,Medium,602758.0284438382
2018-04-09,Wildfire,22.53507802645204,190.0821317663174,670.5193323010856,2079,Low,6133018.057979182
2011-01-21,Hurricane,40.32636975858429,153.64629704664685,412.5889506992359,2588,Low,6178752.607456394
2019-07-27,Earthquake,29.520617175282123,158.56203517770192,301.5945882933079,1922,Medium,5046706.188636267
2015-01-27,Hurricane,30.42286327653779,161.3107926279808,737.4763996382279,890,Low,3136981.6244642204
2017-01-24,Tornado,24.25404844468452,159.03673982126762,29.00185401183588,1037,High,5364253.042984949
2020-10-09,Earthquake,32.191266018570474,140.6634166925985,684.9041762824367,1511,Low,5211388.026674953
2016-07-06,Flood,24.756335888286337,246.67143452830777,184.6542281502253,888,Low,292214.04277799965
2018-10-09,Earthquake,16.17808242724957,184.41118901929553,678.9890622031743,2765,Medium,2896445.380242231
2019-05-17,Flood,23.15995816033068,195.3518651561677,111.35729073350848,2529,Medium,626534.8805247799
2018-08-18,Earthquake,15.19137130219772,218.75338969550018,464.1751709524324,1501,Low,9011532.039331788
2013-10-09,Flood,44.3506436117057,57.831741867833045,710.4863352091776,797,Low,7279709.31157284
2020-07-22,Hurricane,43.97241629459242,25.53201897828989,378.8317175191124,2925,Low,9961540.184909832
2013-04-30,Tornado,26.85465892416915,123.30913696665667,597.2533390427143,2614,High,3091495.50672235
2014-05-06,Flood,36.85112563018938,130.94977042672193,643.7372942844468,2559,Low,8797009.892793411
2011-04-20,Tornado,25.37418295231275,208.14953608772984,589.1953669734233,1015,Low,6070237.252531569
2011-07-22,Earthquake,35.13279471257928,113.72697692417225,740.2637894996786,1976,Low,4585941.528345689
2012-08-21,Tornado,39.16290129137937,144.8589912583566,357.46738441594294,2088,High,2303473.8017574875
2021-03-26,Earthquake,43.40268734076722,134.13237993579727,138.5003513321246,2278,Medium,7410082.436332813
2022-06-08,Tornado,27.00636827549016,14.35968202056081,38.24885096198383,194,High,9050993.41415257
2011-04-04,Tornado,38.49893948868143,155.72764966624393,197.16789571000407,1900,Medium,2429553.1409461703
2020-12-03,Wildfire,22.977853518963563,207.8706050146918,114.55800310419369,784,Medium,1836364.3162387644
2011-01-09,Flood,44.70996911380945,43.58763427857194,446.3589931475844,2503,High,6992596.958548183
2020-04-27,Tornado,15.773087962930534,150.61127481201598,147.9562697693856,2910,High,9772034.310982639
2018-06-08,Tornado,33.10586419503363,150.4345833893715,31.146965831496942,2581,High,7524555.500930373
2011-04-30,Wildfire,34.78517944953981,45.22531619380789,28.79186309493429,2579,High,2917349.316571724
2010-09-12,Hurricane,35.64136671222386,35.248575564030325,665.2555986918893,2436,High,4257558.699063078
2021-03-19,Hurricane,18.61162736367267,245.1127260292388,473.15994515441986,2365,Low,3904744.59103788
2017-07-23,Wildfire,43.15589350419391,101.4611965649942,286.4682415147025,2363,High,8535740.67866575
2018-02-13,Hurricane,20.435498371502483,60.71832353726467,715.3824341921975,577,Medium,7736570.710835016
2022-10-07,Hurricane,33.68260209719523,46.974513391321864,56.15728912617088,2969,High,5930856.80413905
2015-11-04,Hurricane,21.68028237369255,168.5624198278926,784.2576581822607,1461,Low,2822095.192929342
2011-08-23,Hurricane,24.216492510638126,154.3140978451833,493.0334322035688,1168,Medium,9386086.424448356
2018-09-29,Flood,31.39375625184373,162.67027013191728,146.77140317507877,479,Medium,6567820.725214551
2019-07-01,Hurricane,27.515802556937295,26.561476740305803,543.2552791815748,2892,Low,9707718.799773647
2012-06-14,Hurricane,19.80676802929519,223.91597295711705,610.7050078268501,1110,High,5843158.627116105
2018-11-01,Flood,20.12809207262545,100.37026721821682,343.47422669661955,1466,Medium,8229808.307799779
2022-10-29,Wildfire,27.544343644883988,81.7755045754377,689.3060849964379,1646,Medium,8149743.256005815
2016-12-08,Tornado,37.718489348265024,118.2785545756961,120.58592583717625,1947,Low,3439554.8906525616
2018-08-01,Tornado,41.93893940543366,100.56618610816892,223.0700668620867,2400,High,9643805.15727656
2012-09-14,Wildfire,17.523829867781487,216.57636576909073,74.79388926719182,1829,Low,317220.52921588346
